Date,Time,1LAC03CT105_XQ02.Out.Average,1LAC03CT106_XQ02.Out.Average,1LAC03CT107_XQ02.Out.Average,1LAC03CT108_XQ02.Out.Average,1LAC23CS101_XQ50.Out.Average,1LAC23CS102_XQ50.Out.Average,1MdbfpC_SucFlAct.Out.Average,1LAB23CP101_XQ01.Out.Average,1LAB23CP102_XQ01.Out.Average,1LAC23CT116_XQ02.Out.Average,1LAC23CT117_XQ02.Out.Average,1LAC23CT118_XQ02.Out.Average
06/13/2025,03:20:00,32.37531,39.2394,37.4007,41.70438,995.1088,983.5674,364.5692,22.21539,22.29551,32.47917,31.92516,31.33604
06/13/2025,03:21:00,32.37531,39.2394,37.4007,41.70438,994.6036,983.3698,363.9003,22.21539,22.29551,32.47917,31.92516,32.06363
06/13/2025,03:22:00,32.37531,39.2394,37.4007,41.70438,993.5381,982.2153,363.9463,22.21539,22.29551,32.47917,31.92516,32.06363
06/13/2025,03:23:00,32.37531,39.2394,37.4007,41.70438,994.0026,982.5044,363.5503,22.21539,22.29551,32.47917,31.92516,32.06363
06/13/2025,03:24:00,32.37531,39.2394,37.4007,41.70438,994.1324,982.6666,364.7932,22.21539,22.29551,32.47917,31.92516,32.06363
06/13/2025,03:25:00,32.37531,39.2394,37.4007,41.70438,993.5953,981.8851,364.7853,22.21539,22.29551,32.47917,31.92516,32.06363
06/13/2025,03:26:00,32.37531,39.2394,37.4007,41.70438,987.2426,975.3801,353.1742,22.39466,22.58232,32.47917,31.92516,32.06363
06/13/2025,03:27:00,32.37531,39.2394,37.4007,41.70438,967.2673,955.8964,311.3484,23.84394,23.98421,32.47917,31.92516,32.06363
06/13/2025,03:28:00,32.37531,39.2394,37.4007,41.70438,959.3325,947.8329,287.657,24.89212,25.08548,32.47917,31.92516,32.06363
06/13/2025,03:29:00,32.37531,39.2394,37.4007,41.70438,957.8741,946.5548,287.197,24.96222,25.11103,32.47917,31.92516,32.06363
06/13/2025,03:30:00,32.37531,39.2394,37.4007,41.70438,957.9275,946.5508,286.5158,24.96222,25.11103,32.47917,31.92516,32.06363
06/13/2025,03:31:00,32.37531,39.2394,37.4007,41.70438,961.2081,949.6271,297.7288,24.84686,24.92906,32.47917,31.92516,32.06363
06/13/2025,03:32:00,32.37531,39.2394,37.4007,41.70438,963.4468,951.8542,303.187,24.60745,24.69901,32.47917,31.92516,32.06363
06/13/2025,03:33:00,32.37531,39.2394,37.4007,41.70438,955.7552,944.4917,266.5692,25.77653,26.09132,32.47917,31.92516,32.06363
06/13/2025,03:34:00,33.00272,39.2394,37.4007,41.70438,951.7515,940.7468,225.8061,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:35:00,33.3797,39.2394,37.4007,41.70438,951.8412,940.8469,225.6178,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:36:00,33.3797,39.2394,37.4007,41.70438,952.2509,941.2388,225.8706,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:37:00,33.3797,39.2394,37.4007,41.70438,951.9469,940.7386,225.6601,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:38:00,33.3797,39.2394,37.4007,41.70438,952.1309,941.4426,225.6475,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:39:00,33.3797,39.2394,37.4007,41.70438,951.6926,940.7993,225.0795,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:40:00,33.3797,39.2394,37.4007,41.70438,952.1362,941.2127,226.0179,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:41:00,33.3797,39.2394,37.4007,41.70438,952.9613,941.9868,225.2588,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:42:00,33.3797,39.2394,37.4007,41.70438,951.924,941.0978,225.2355,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:43:00,33.3797,39.2394,37.4007,41.70438,951.9887,941.1282,225.7638,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:44:00,33.3797,39.2394,37.4007,41.70438,952.3573,941.396,225.8995,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:45:00,33.3797,39.2394,37.4007,41.70438,952.3604,941.3646,225.3746,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:46:00,33.3797,39.2394,37.4007,41.70438,951.8494,940.9409,225.662,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:47:00,33.3797,39.2394,37.4007,41.70438,952.8649,942.0132,225.6185,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:48:00,33.3797,39.2394,37.4007,41.70438,951.2955,940.4078,225.9314,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:49:00,33.3797,39.2394,37.4007,41.70438,952.7753,941.793,225.6213,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:50:00,33.3797,39.2394,37.4007,41.70438,952.1468,941.4185,225.618,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:51:00,33.3797,39.2394,37.4007,41.70438,951.8392,940.7484,225.0401,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:52:00,33.3797,39.2394,37.4007,41.70438,952.3654,941.4179,225.8055,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:53:00,33.3797,39.2394,37.4007,41.70438,952.9568,942.058,225.7009,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:54:00,33.3797,39.2394,37.4007,41.70438,951.7941,940.8014,225.3314,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:55:00,33.3797,39.2394,37.4007,41.70438,952.5839,941.7167,225.1604,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:56:00,33.3797,39.2394,37.4007,41.70438,952.7272,941.9391,225.655,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:57:00,33.3797,39.2394,37.4007,41.70438,952.248,941.1226,224.9352,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:58:00,33.3797,39.2394,37.4007,41.70438,953.0123,941.9004,224.9594,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,03:59:00,33.3797,39.2394,37.4007,41.70438,952.6174,941.5109,224.9842,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,04:00:00,33.3797,39.2394,37.4007,41.70438,952.2397,941.2676,224.7624,27.46875,27.60609,32.47917,31.92516,32.06363
06/13/2025,04:01:00,33.44902,39.23944,37.71282,41.80856,952.1599,941.2183,225.1003,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:02:00,33.44902,39.23944,37.71282,41.80856,953.0993,941.9338,224.7225,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:03:00,33.44902,39.23944,37.71282,41.80856,952.0934,941.3525,224.8578,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:04:00,33.44902,39.23944,37.71282,41.80856,952.0349,940.9192,224.7056,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:05:00,33.44902,39.23944,37.71282,41.80856,951.1658,940.1915,224.77,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:06:00,33.44902,39.23944,37.71282,41.80856,952.4348,941.1775,225.3672,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:07:00,33.44902,39.23944,37.71282,41.80856,951.2141,939.9628,224.8859,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:08:00,33.44902,39.23944,37.71282,41.80856,952.7055,941.7216,225.2763,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:09:00,33.44902,39.23944,37.71282,41.80856,951.8463,940.392,225.2245,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:10:00,33.44902,39.23944,37.71282,41.80856,953.3179,942.1759,224.9065,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:11:00,33.44902,39.23944,37.71282,41.80856,952.2274,941.0858,224.6468,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:12:00,33.44902,39.23944,37.71282,41.80856,952.6537,941.6638,225.2641,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:13:00,33.44902,39.23944,37.71282,41.80856,953.0089,941.882,225.0941,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:14:00,33.44902,39.23944,37.71282,41.80856,952.8516,941.6868,224.8969,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:15:00,33.44902,39.23944,37.71282,41.80856,952.3491,941.4426,224.7695,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:16:00,33.44902,39.23944,37.71282,41.80856,951.2427,940.4288,224.6462,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:17:00,33.44902,39.23944,37.71282,41.80856,952.4416,941.4138,224.6595,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:18:00,33.44902,39.23944,37.71282,41.80856,952.2607,941.2369,224.6641,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:19:00,33.44902,39.23944,37.71282,41.80856,952.0541,941.0319,224.7305,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:20:00,33.44902,39.23944,37.71282,41.80856,951.6298,940.3762,224.3983,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:21:00,33.44902,39.23944,37.71282,41.80856,952.4171,941.3093,224.4426,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:22:00,33.44902,39.23944,37.71282,41.80856,951.9915,941.0996,224.5826,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:23:00,33.44902,39.23944,37.71282,41.80856,952.3102,941.2427,224.5141,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:24:00,33.44902,39.23944,37.71282,41.80856,951.5483,940.5128,224.0317,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:25:00,33.44902,39.23944,37.71282,41.80856,952.7842,941.4945,223.7778,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:26:00,33.44902,39.23944,37.71282,41.80856,951.3464,940.4286,224.1399,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:27:00,33.44902,39.23944,37.71282,41.80856,952.0976,941.0155,224.3072,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:28:00,33.44902,39.23944,37.71282,41.80856,952.4029,941.2545,224.0389,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:29:00,33.44902,39.23944,37.71282,41.80856,950.6945,939.4731,224.0398,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:30:00,33.44902,39.23944,37.71282,41.80856,950.9163,939.5958,223.7651,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:31:00,33.44902,39.23944,37.71282,41.80856,950.266,939.3636,223.56,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:32:00,33.44902,39.23944,37.71282,41.80856,950.5468,939.6053,223.0172,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:33:00,33.44902,39.23944,37.71282,41.80856,949.7355,939.0123,223.482,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:34:00,33.44902,39.23944,37.71282,41.80856,950.1838,939.2231,223.2932,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:35:00,33.44902,39.23944,37.71282,41.80856,949.7857,938.799,223.6176,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:36:00,33.44902,39.23944,37.71282,41.80856,950.2211,939.3243,223.7489,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:37:00,33.44902,39.23944,37.71282,41.80856,950.456,939.1966,223.2063,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:38:00,33.44902,39.23944,37.71282,41.80856,950.1046,939.1814,223.0788,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:39:00,33.44902,39.23944,37.71282,41.80856,951.0972,940.187,223.6931,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:40:00,33.44902,39.23944,37.71282,41.80856,949.7304,938.7968,223.137,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:41:00,33.44902,39.23944,37.71282,41.80856,951.5892,940.2471,223.3044,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:42:00,33.44902,39.23944,37.71282,41.80856,951.2249,939.9956,223.1137,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:43:00,33.44902,39.23944,37.71282,41.80856,950.4013,939.3514,223.2808,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:44:00,33.44902,39.23944,37.71282,41.80856,951.0367,939.9604,223.2402,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:45:00,33.44902,39.23944,37.71282,41.80856,950.3839,939.6478,222.9218,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:46:00,33.44902,39.23944,37.71282,41.80856,950.7714,939.5356,223.1643,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:47:00,33.44902,39.23944,37.71282,41.80856,950.9724,939.5844,222.8699,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:48:00,33.44902,39.23944,37.71282,41.80856,949.9828,938.5257,223.3654,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:49:00,33.44902,39.23944,37.71282,41.80856,950.842,939.461,223.6679,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:50:00,33.44902,39.23944,37.71282,41.80856,951.0361,939.5573,223.4857,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:51:00,33.44902,39.23944,37.71282,41.80856,950.0813,938.9229,223.0081,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:52:00,33.44902,39.23944,37.71282,41.80856,951.1564,939.9604,223.0415,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:53:00,33.44902,39.23944,37.71282,41.80856,950.8613,940.0145,223.5385,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:54:00,33.44902,39.23944,37.71282,41.80856,951.1939,940.1727,223.4043,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:55:00,33.44902,39.23944,37.71282,41.80856,951.1473,940.0906,222.8941,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:56:00,33.44902,39.23944,37.71282,41.80856,951.0913,939.9428,223.1609,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:57:00,33.44902,39.23944,37.71282,41.80856,952.8732,941.8746,223.1694,27.68621,27.75488,32.75626,32.27142,32.27142
06/13/2025,04:58:00,33.44902,39.23944,37.71282,41.80856,953.3731,941.8488,223.1629,27.68621,27.91773,32.75626,32.27142,32.27142
06/13/2025,04:59:00,33.44902,39.23944,37.71282,41.80856,954.6838,943.5045,223.178,27.68621,28.07535,32.75626,32.27142,32.27142
06/13/2025,05:00:00,33.44902,39.23944,37.71282,41.80856,954.1366,942.9926,223.8417,27.68621,28.07535,32.75626,32.27142,32.27142
06/13/2025,05:01:00,33.48367,39.30885,37.85158,41.91275,955.0748,943.581,223.7655,27.84645,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:02:00,33.48367,39.30885,37.85158,41.91275,954.5327,943.3027,223.2671,27.84645,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:03:00,33.48367,39.30885,37.85158,41.91275,954.7208,943.6844,223.105,27.84645,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:04:00,33.48367,39.30885,37.85158,41.91275,955.2545,943.9341,223.2277,27.84645,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:05:00,33.48367,39.30885,37.85158,41.91275,955.0597,944.0555,222.7933,27.84645,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:06:00,33.48367,39.30885,37.85158,41.91275,954.6968,943.6702,222.6736,27.84645,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:07:00,33.48367,39.30885,37.85158,41.91275,954.7595,943.6818,222.4832,27.84645,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:08:00,33.48367,39.30885,37.85158,41.91275,954.2599,942.8476,221.8273,27.84645,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:09:00,33.48367,39.30885,37.85158,41.91275,953.7501,942.5106,222.0213,27.84645,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:10:00,33.48367,39.30885,37.85158,41.91275,953.7001,942.7452,221.7492,27.84645,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:11:00,33.48367,39.30885,37.85158,41.91275,953.1218,942.114,222.071,27.84645,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:12:00,33.48367,39.30885,37.85158,41.91275,952.8311,941.7399,221.7102,27.84645,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:13:00,33.48367,39.30885,37.85158,41.91275,953.4584,942.5156,221.6261,27.84645,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:14:00,33.48367,39.30885,37.85158,41.91275,953.736,942.6021,221.8067,27.84645,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:15:00,33.48367,39.30885,37.85158,41.91275,952.2075,941.4587,221.4911,27.84645,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:16:00,33.48367,39.30885,37.85158,41.91275,952.4872,941.5317,221.5136,27.63908,27.6818,32.86018,32.34068,32.34068
06/13/2025,05:17:00,33.48367,39.30885,37.85158,41.91275,952.1944,941.4542,220.8767,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:18:00,33.48367,39.30885,37.85158,41.91275,952.7967,941.8223,220.8516,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:19:00,33.48367,39.30885,37.85158,41.91275,952.4437,941.3681,221.0494,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:20:00,33.48367,39.30885,37.85158,41.91275,952.1254,941.3171,221.116,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:21:00,33.48367,39.30885,37.85158,41.91275,952.2761,941.3354,220.4411,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:22:00,33.48367,39.30885,37.85158,41.91275,951.8439,940.8868,220.5932,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:23:00,33.48367,39.30885,37.85158,41.91275,952.1398,941.1818,220.808,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:24:00,33.48367,39.30885,37.85158,41.91275,952.3814,941.3234,220.3504,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:25:00,33.48367,39.30885,37.85158,41.91275,953.1518,942.0444,220.7551,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:26:00,33.48367,39.30885,37.85158,41.91275,953.9285,942.6893,220.7328,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:27:00,33.48367,39.30885,37.85158,41.91275,952.7836,941.8075,220.6416,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:28:00,33.48367,39.30885,37.85158,41.91275,954.1006,943.0029,220.6664,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:29:00,33.48367,39.30885,37.85158,41.91275,953.4568,942.3456,220.5871,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:30:00,33.48367,39.30885,37.85158,41.91275,953.7215,942.7884,220.3284,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:31:00,33.48367,39.30885,37.85158,41.91275,954.3608,943.2456,220.3308,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:32:00,33.48367,39.30885,37.85158,41.91275,955.2151,944.0665,220.3589,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:33:00,33.48367,39.30885,37.85158,41.91275,955.2947,944.1021,220.1576,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:34:00,33.48367,39.30885,37.85158,41.91275,954.0639,943.2189,219.6133,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:35:00,33.48367,39.30885,37.85158,41.91275,954.9744,943.9354,219.0267,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:36:00,33.48367,39.30885,37.85158,41.91275,954.8684,943.7792,218.9065,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:37:00,33.48367,39.30885,37.85158,41.91275,955.1501,943.9882,218.362,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:38:00,33.48367,39.30885,37.85158,41.91275,953.8523,943.1591,218.0363,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:39:00,33.48367,39.30885,37.85158,41.91275,955.09,943.7524,218.1611,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:40:00,33.48367,39.30885,37.85158,41.91275,955.5897,944.4614,217.4928,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:41:00,33.48367,39.30885,37.85158,41.91275,954.9418,943.8036,217.2234,27.51457,27.61758,32.86018,32.34068,32.34068
06/13/2025,05:42:00,33.48367,39.30885,37.85158,41.91275,956.1468,944.6943,216.8995,27.51457,27.92404,32.86018,32.34068,32.34068
06/13/2025,05:43:00,33.48367,39.30885,37.85158,41.91275,955.8931,944.8331,216.5232,27.51457,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:44:00,33.48367,39.30885,37.85158,41.91275,956.6011,945.3631,216.0054,27.73334,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:45:00,33.48367,39.30885,37.85158,41.91275,955.4537,944.2534,215.7372,27.82356,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:46:00,33.48367,39.30885,37.85158,41.91275,956.0638,945.1198,214.9662,27.82356,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:47:00,33.48367,39.30885,37.85158,41.91275,956.5751,945.4161,214.2944,27.82356,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:48:00,33.48367,39.30885,37.85158,41.91275,955.3673,944.2509,213.9677,27.82356,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:49:00,33.48367,39.30885,37.85158,41.91275,957.3096,946.1754,213.2424,27.82356,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:50:00,33.48367,39.30885,37.85158,41.91275,956.4103,945.2862,212.4596,27.82356,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:51:00,33.48367,39.30885,37.85158,41.91275,955.5229,944.472,210.8386,27.82356,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:52:00,33.48367,39.30885,37.85158,41.91275,956.1979,945.0937,215.8214,27.82356,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:53:00,33.48367,39.30885,37.85158,41.91275,955.7491,944.6727,214.3118,27.82356,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:54:00,33.48367,39.30885,37.85158,41.91275,956.8941,945.7365,213.0524,27.82356,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:55:00,33.48367,39.30885,37.85158,41.91275,956.9264,945.6349,212.0352,27.82356,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:56:00,33.48367,39.30885,37.85158,41.91275,957.6363,946.2071,210.796,27.82356,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:57:00,33.48367,39.30885,37.85158,41.91275,957.6006,946.1437,208.9422,27.82356,27.92657,32.86018,32.34068,32.34068
06/13/2025,05:58:00,33.48367,39.30885,37.85158,41.91275,957.594,946.2834,207.0182,27.82356,28.0093,32.86018,32.34068,32.34068
06/13/2025,05:59:00,33.48367,39.30885,37.85158,41.91275,959.3978,947.8773,205.3735,28.07822,28.24703,32.86018,32.34068,32.34068
06/13/2025,06:00:00,33.48367,39.30885,37.85158,41.91275,958.8943,947.5652,203.3185,28.16692,28.24703,32.86018,32.34068,32.34068
06/13/2025,06:01:00,33.76083,39.58651,37.92096,42.12117,960.6578,949.1247,201.2342,28.30426,28.31571,33.03334,32.51382,32.58309
06/13/2025,06:02:00,33.76083,39.58651,37.92096,42.12117,962.269,950.5081,198.9891,28.30426,28.54783,33.03334,32.51382,32.58309
06/13/2025,06:03:00,33.76083,39.58651,37.92096,42.12117,962.9546,951.3708,195.9538,28.30426,28.63617,33.03334,32.51382,32.58309
06/13/2025,06:04:00,33.76083,39.58651,37.92096,42.12117,963.5724,952.0123,191.3576,28.39874,28.63617,33.03334,32.51382,32.58309
06/13/2025,06:05:00,33.76083,39.58651,37.92096,42.12117,966.2156,954.9121,185.0792,28.64762,28.83349,33.03334,32.51382,32.58309
06/13/2025,06:06:00,33.76083,39.58651,37.92096,42.12117,966.8832,955.6291,184.9884,28.64762,28.97953,33.03334,32.51382,32.58309
06/13/2025,06:07:00,33.76083,39.58651,37.92096,42.12117,966.1033,954.8106,184.6826,28.64762,28.97953,33.03334,32.51382,32.58309
06/13/2025,06:08:00,33.76083,39.58651,37.92096,42.12117,967.1356,956.1016,185.0021,28.64762,28.9828,33.03334,32.51382,32.58309
06/13/2025,06:09:00,33.76083,39.58651,37.92096,42.12117,1069.977,1057.802,190.7989,30.15332,30.49025,33.03334,32.51382,32.58309
06/13/2025,06:10:00,33.76083,39.58651,37.92096,42.66574,1130.494,1116.769,193.5353,31.30964,31.47042,33.03334,32.51382,32.58309
06/13/2025,06:11:00,33.92551,41.74926,38.71616,45.05099,1725.419,1705.846,296.2006,41.4308,42.48781,33.03334,32.51382,32.58309
06/13/2025,06:12:00,35.28561,44.85954,40.44601,47.49089,1928.251,1903.237,339.2271,46.76556,46.70008,33.03334,32.51382,32.58309
06/13/2025,06:13:00,35.28561,45.55692,40.69733,48.41426,1929.781,1904.813,336.3102,46.76556,46.96012,33.03334,32.51382,32.58309
06/13/2025,06:14:00,35.28561,45.97909,40.69733,48.41426,1932.489,1907.761,332.3151,47.03689,47.21451,33.03334,32.51382,32.58309
06/13/2025,06:15:00,35.97999,45.97909,40.69733,48.41426,1898.045,1871.991,322.6663,46.86028,46.65596,33.03334,32.51382,32.58309
06/13/2025,06:16:00,36.29098,45.80349,40.69733,48.41426,1613.429,1592.757,253.3662,41.14607,41.10664,33.03334,32.51382,32.58309
06/13/2025,06:17:00,36.29098,44.86654,40.69733,47.56125,1596.723,1576.471,238.6065,40.82544,40.88269,33.03334,32.51382,32.58309
06/13/2025,06:18:00,36.29098,44.86654,40.69733,47.33564,1603.745,1583.295,231.5732,41.02345,41.27591,33.03334,32.51382,32.58309
06/13/2025,06:19:00,36.29098,44.86654,40.69733,47.33564,1608.118,1588.06,225.9567,41.50937,41.61518,33.03334,32.51382,32.58309
06/13/2025,06:20:00,36.29098,44.86654,40.69733,47.33564,1608.672,1588.693,225.623,41.51215,41.61518,33.03334,32.51382,32.58309
06/13/2025,06:21:00,36.29098,44.86654,40.69733,47.33564,1618.344,1598.85,228.2598,41.55072,41.71649,33.03334,32.51382,32.58309
06/13/2025,06:22:00,36.29098,44.86654,40.69733,47.33564,1769.057,1746.591,303.8165,43.07845,43.23101,33.03334,32.51382,32.58309
06/13/2025,06:23:00,36.29098,44.86654,40.69733,47.33564,1807.367,1784.14,320.2548,43.59634,43.71692,33.03334,32.51382,32.58309
06/13/2025,06:24:00,36.29098,44.86654,40.69733,47.33564,1745.463,1722.681,261.1541,44.07231,44.31413,33.03334,32.51382,32.58309
06/13/2025,06:25:00,36.29098,44.86654,41.12167,48.24707,1771.291,1748.799,241.3571,45.32909,45.64283,33.03334,32.51382,32.58309
06/13/2025,06:26:00,36.29098,45.64844,41.73907,48.37947,1951.287,1926.834,323.4825,47.81326,48.03264,33.03334,32.51382,32.58309
06/13/2025,06:27:00,36.29098,46.87041,41.73907,49.42014,2140.851,2112.804,411.3474,49.78492,50.06717,33.03334,32.51382,32.58309
